idx,tracking_ts_unix,tracking_ts_gmt2,closest_timestamp_idx,closest_robot_ts_unix,closest_robot_ts_gmt2,time_difference
3301,1753805830.713241,2025-07-29 18:17:10,370,1753805721.069135,2025-07-29 18:15:21,109.644106
3302,1753805830.768821,2025-07-29 18:17:10,370,1753805721.069135,2025-07-29 18:15:21,109.699686
3303,1753805830.812891,2025-07-29 18:17:10,370,1753805721.069135,2025-07-29 18:15:21,109.743756
3304,1753805830.862698,2025-07-29 18:17:10,370,1753805721.069135,2025-07-29 18:15:21,109.793563
3305,1753805830.910027,2025-07-29 18:17:10,370,1753805721.069135,2025-07-29 18:15:21,109.840892
3306,1753805830.955314,2025-07-29 18:17:10,370,1753805721.069135,2025-07-29 18:15:21,109.886179
3307,1753805831.016417,2025-07-29 18:17:11,370,1753805721.069135,2025-07-29 18:15:21,109.947282
3308,1753805831.059498,2025-07-29 18:17:11,370,1753805721.069135,2025-07-29 18:15:21,109.990363
3309,1753805831.123027,2025-07-29 18:17:11,370,1753805721.069135,2025-07-29 18:15:21,110.053892
3310,1753805831.163583,2025-07-29 18:17:11,370,1753805721.069135,2025-07-29 18:15:21,110.094448
3311,1753805831.212334,2025-07-29 18:17:11,370,1753805721.069135,2025-07-29 18:15:21,110.143199
3312,1753805831.257048,2025-07-29 18:17:11,370,1753805721.069135,2025-07-29 18:15:21,110.187913
3313,1753805831.316038,2025-07-29 18:17:11,370,1753805721.069135,2025-07-29 18:15:21,110.246903
3314,1753805831.363442,2025-07-29 18:17:11,370,1753805721.069135,2025-07-29 18:15:21,110.294307
3315,1753805831.410873,2025-07-29 18:17:11,370,1753805721.069135,2025-07-29 18:15:21,110.341738
3316,1753805831.462453,2025-07-29 18:17:11,370,1753805721.069135,2025-07-29 18:15:21,110.393318
3317,1753805831.512254,2025-07-29 18:17:11,370,1753805721.069135,2025-07-29 18:15:21,110.443119
3318,1753805831.564373,2025-07-29 18:17:11,370,1753805721.069135,2025-07-29 18:15:21,110.495238
3319,1753805831.62205,2025-07-29 18:17:11,370,1753805721.069135,2025-07-29 18:15:21,110.552915
3320,1753805831.671085,2025-07-29 18:17:11,370,1753805721.069135,2025-07-29 18:15:21,110.60195
3321,1753805831.72074,2025-07-29 18:17:11,370,1753805721.069135,2025-07-29 18:15:21,110.651605
3322,1753805831.762325,2025-07-29 18:17:11,370,1753805721.069135,2025-07-29 18:15:21,110.69319
3323,1753805831.825311,2025-07-29 18:17:11,370,1753805721.069135,2025-07-29 18:15:21,110.756176
3324,1753805831.87232,2025-07-29 18:17:11,370,1753805721.069135,2025-07-29 18:15:21,110.803185
3325,1753805831.915952,2025-07-29 18:17:11,370,1753805721.069135,2025-07-29 18:15:21,110.846817
3326,1753805831.964071,2025-07-29 18:17:11,370,1753805721.069135,2025-07-29 18:15:21,110.894936
3327,1753805832.019623,2025-07-29 18:17:12,370,1753805721.069135,2025-07-29 18:15:21,110.950488
3328,1753805832.060282,2025-07-29 18:17:12,370,1753805721.069135,2025-07-29 18:15:21,110.991147
3329,1753805832.107623,2025-07-29 18:17:12,370,1753805721.069135,2025-07-29 18:15:21,111.038488
3330,1753805832.164945,2025-07-29 18:17:12,370,1753805721.069135,2025-07-29 18:15:21,111.09581
3331,1753805832.214342,2025-07-29 18:17:12,370,1753805721.069135,2025-07-29 18:15:21,111.145207
3332,1753805832.26661,2025-07-29 18:17:12,370,1753805721.069135,2025-07-29 18:15:21,111.197475
3333,1753805832.307206,2025-07-29 18:17:12,370,1753805721.069135,2025-07-29 18:15:21,111.238071
3334,1753805832.360209,2025-07-29 18:17:12,370,1753805721.069135,2025-07-29 18:15:21,111.291074
3335,1753805832.413224,2025-07-29 18:17:12,370,1753805721.069135,2025-07-29 18:15:21,111.344089
3336,1753805832.463866,2025-07-29 18:17:12,370,1753805721.069135,2025-07-29 18:15:21,111.394731
3337,1753805832.517376,2025-07-29 18:17:12,370,1753805721.069135,2025-07-29 18:15:21,111.448241
3338,1753805832.566659,2025-07-29 18:17:12,370,1753805721.069135,2025-07-29 18:15:21,111.497524
3339,1753805832.612876,2025-07-29 18:17:12,370,1753805721.069135,2025-07-29 18:15:21,111.543741
3340,1753805832.676084,2025-07-29 18:17:12,370,1753805721.069135,2025-07-29 18:15:21,111.606949
3341,1753805832.716399,2025-07-29 18:17:12,370,1753805721.069135,2025-07-29 18:15:21,111.647264
3342,1753805832.76128,2025-07-29 18:17:12,370,1753805721.069135,2025-07-29 18:15:21,111.692145
3343,1753805832.820268,2025-07-29 18:17:12,370,1753805721.069135,2025-07-29 18:15:21,111.751133
3344,1753805832.868064,2025-07-29 18:17:12,370,1753805721.069135,2025-07-29 18:15:21,111.798929
3345,1753805832.913749,2025-07-29 18:17:12,370,1753805721.069135,2025-07-29 18:15:21,111.844614
3346,1753805832.983333,2025-07-29 18:17:12,370,1753805721.069135,2025-07-29 18:15:21,111.914198
3347,1753805833.023591,2025-07-29 18:17:13,370,1753805721.069135,2025-07-29 18:15:21,111.954456
3348,1753805833.077301,2025-07-29 18:17:13,370,1753805721.069135,2025-07-29 18:15:21,112.008166
3349,1753805833.133059,2025-07-29 18:17:13,370,1753805721.069135,2025-07-29 18:15:21,112.063924
3350,1753805833.185906,2025-07-29 18:17:13,370,1753805721.069135,2025-07-29 18:15:21,112.116771
3351,1753805833.230365,2025-07-29 18:17:13,370,1753805721.069135,2025-07-29 18:15:21,112.16123
3352,1753805833.264045,2025-07-29 18:17:13,370,1753805721.069135,2025-07-29 18:15:21,112.19491
3353,1753805833.318347,2025-07-29 18:17:13,370,1753805721.069135,2025-07-29 18:15:21,112.249212
3354,1753805833.365497,2025-07-29 18:17:13,370,1753805721.069135,2025-07-29 18:15:21,112.296362
3355,1753805833.417784,2025-07-29 18:17:13,370,1753805721.069135,2025-07-29 18:15:21,112.348649
3356,1753805833.460351,2025-07-29 18:17:13,370,1753805721.069135,2025-07-29 18:15:21,112.391216
3357,1753805833.513489,2025-07-29 18:17:13,370,1753805721.069135,2025-07-29 18:15:21,112.444354
3358,1753805833.556386,2025-07-29 18:17:13,370,1753805721.069135,2025-07-29 18:15:21,112.487251
3359,1753805833.611262,2025-07-29 18:17:13,370,1753805721.069135,2025-07-29 18:15:21,112.542127
3360,1753805833.659102,2025-07-29 18:17:13,370,1753805721.069135,2025-07-29 18:15:21,112.589967
3361,1753805833.710081,2025-07-29 18:17:13,370,1753805721.069135,2025-07-29 18:15:21,112.640946
3362,1753805833.765601,2025-07-29 18:17:13,370,1753805721.069135,2025-07-29 18:15:21,112.696466
3363,1753805833.804823,2025-07-29 18:17:13,370,1753805721.069135,2025-07-29 18:15:21,112.735688
3364,1753805833.858876,2025-07-29 18:17:13,370,1753805721.069135,2025-07-29 18:15:21,112.789741
3365,1753805833.908731,2025-07-29 18:17:13,370,1753805721.069135,2025-07-29 18:15:21,112.839596
3366,1753805833.956571,2025-07-29 18:17:13,370,1753805721.069135,2025-07-29 18:15:21,112.887436
3367,1753805834.010738,2025-07-29 18:17:14,370,1753805721.069135,2025-07-29 18:15:21,112.941603
3368,1753805834.058729,2025-07-29 18:17:14,370,1753805721.069135,2025-07-29 18:15:21,112.989594
3369,1753805834.11773,2025-07-29 18:17:14,370,1753805721.069135,2025-07-29 18:15:21,113.048595
3370,1753805834.158627,2025-07-29 18:17:14,370,1753805721.069135,2025-07-29 18:15:21,113.089492
3371,1753805834.212696,2025-07-29 18:17:14,370,1753805721.069135,2025-07-29 18:15:21,113.143561
3372,1753805834.26339,2025-07-29 18:17:14,370,1753805721.069135,2025-07-29 18:15:21,113.194255
3373,1753805834.318936,2025-07-29 18:17:14,370,1753805721.069135,2025-07-29 18:15:21,113.249801
3374,1753805834.358927,2025-07-29 18:17:14,370,1753805721.069135,2025-07-29 18:15:21,113.289792
3375,1753805834.424223,2025-07-29 18:17:14,370,1753805721.069135,2025-07-29 18:15:21,113.355088
3376,1753805834.466257,2025-07-29 18:17:14,370,1753805721.069135,2025-07-29 18:15:21,113.397122
3377,1753805834.51293,2025-07-29 18:17:14,370,1753805721.069135,2025-07-29 18:15:21,113.443795
3378,1753805834.562445,2025-07-29 18:17:14,370,1753805721.069135,2025-07-29 18:15:21,113.49331
3379,1753805834.616537,2025-07-29 18:17:14,370,1753805721.069135,2025-07-29 18:15:21,113.547402
3380,1753805834.654438,2025-07-29 18:17:14,370,1753805721.069135,2025-07-29 18:15:21,113.585303
3381,1753805834.714176,2025-07-29 18:17:14,370,1753805721.069135,2025-07-29 18:15:21,113.645041
3382,1753805834.778558,2025-07-29 18:17:14,370,1753805721.069135,2025-07-29 18:15:21,113.709423
3383,1753805834.81412,2025-07-29 18:17:14,370,1753805721.069135,2025-07-29 18:15:21,113.744985
3384,1753805834.861254,2025-07-29 18:17:14,370,1753805721.069135,2025-07-29 18:15:21,113.792119
3385,1753805834.919281,2025-07-29 18:17:14,370,1753805721.069135,2025-07-29 18:15:21,113.850146
3386,1753805834.962724,2025-07-29 18:17:14,370,1753805721.069135,2025-07-29 18:15:21,113.893589
3387,1753805835.010567,2025-07-29 18:17:15,370,1753805721.069135,2025-07-29 18:15:21,113.941432
3388,1753805835.071302,2025-07-29 18:17:15,370,1753805721.069135,2025-07-29 18:15:21,114.002167
3389,1753805835.1148,2025-07-29 18:17:15,370,1753805721.069135,2025-07-29 18:15:21,114.045665
3390,1753805835.165522,2025-07-29 18:17:15,370,1753805721.069135,2025-07-29 18:15:21,114.096387
3391,1753805835.21875,2025-07-29 18:17:15,370,1753805721.069135,2025-07-29 18:15:21,114.149615
3392,1753805835.27424,2025-07-29 18:17:15,370,1753805721.069135,2025-07-29 18:15:21,114.205105
3393,1753805835.319491,2025-07-29 18:17:15,370,1753805721.069135,2025-07-29 18:15:21,114.250356
3394,1753805835.354287,2025-07-29 18:17:15,370,1753805721.069135,2025-07-29 18:15:21,114.285152
3395,1753805835.406381,2025-07-29 18:17:15,370,1753805721.069135,2025-07-29 18:15:21,114.337246
3396,1753805835.473498,2025-07-29 18:17:15,370,1753805721.069135,2025-07-29 18:15:21,114.404363
3397,1753805835.512263,2025-07-29 18:17:15,370,1753805721.069135,2025-07-29 18:15:21,114.443128
3398,1753805835.560525,2025-07-29 18:17:15,370,1753805721.069135,2025-07-29 18:15:21,114.49139
3399,1753805835.620739,2025-07-29 18:17:15,370,1753805721.069135,2025-07-29 18:15:21,114.551604
3400,1753805835.657362,2025-07-29 18:17:15,370,1753805721.069135,2025-07-29 18:15:21,114.588227
3401,1753805835.726321,2025-07-29 18:17:15,370,1753805721.069135,2025-07-29 18:15:21,114.657186
3402,1753805835.779818,2025-07-29 18:17:15,370,1753805721.069135,2025-07-29 18:15:21,114.710683
3403,1753805835.814256,2025-07-29 18:17:15,370,1753805721.069135,2025-07-29 18:15:21,114.745121
3404,1753805835.869449,2025-07-29 18:17:15,370,1753805721.069135,2025-07-29 18:15:21,114.800314
3405,1753805835.91499,2025-07-29 18:17:15,370,1753805721.069135,2025-07-29 18:15:21,114.845855
3406,1753805835.963984,2025-07-29 18:17:15,370,1753805721.069135,2025-07-29 18:15:21,114.894849
3407,1753805836.015953,2025-07-29 18:17:16,370,1753805721.069135,2025-07-29 18:15:21,114.946818
3408,1753805836.063462,2025-07-29 18:17:16,370,1753805721.069135,2025-07-29 18:15:21,114.994327
3409,1753805836.113939,2025-07-29 18:17:16,370,1753805721.069135,2025-07-29 18:15:21,115.044804
3410,1753805836.16208,2025-07-29 18:17:16,370,1753805721.069135,2025-07-29 18:15:21,115.092945
3411,1753805836.210573,2025-07-29 18:17:16,370,1753805721.069135,2025-07-29 18:15:21,115.141438
3412,1753805836.264347,2025-07-29 18:17:16,370,1753805721.069135,2025-07-29 18:15:21,115.195212
3413,1753805836.314453,2025-07-29 18:17:16,370,1753805721.069135,2025-07-29 18:15:21,115.245318
3414,1753805836.364345,2025-07-29 18:17:16,370,1753805721.069135,2025-07-29 18:15:21,115.29521
3415,1753805836.418411,2025-07-29 18:17:16,370,1753805721.069135,2025-07-29 18:15:21,115.349276
3416,1753805836.470618,2025-07-29 18:17:16,370,1753805721.069135,2025-07-29 18:15:21,115.401483
3417,1753805836.512348,2025-07-29 18:17:16,370,1753805721.069135,2025-07-29 18:15:21,115.443213
3418,1753805836.558122,2025-07-29 18:17:16,370,1753805721.069135,2025-07-29 18:15:21,115.488987
3419,1753805836.612547,2025-07-29 18:17:16,370,1753805721.069135,2025-07-29 18:15:21,115.543412
3420,1753805836.660202,2025-07-29 18:17:16,370,1753805721.069135,2025-07-29 18:15:21,115.591067
3421,1753805836.712832,2025-07-29 18:17:16,370,1753805721.069135,2025-07-29 18:15:21,115.643697
3422,1753805836.75279,2025-07-29 18:17:16,370,1753805721.069135,2025-07-29 18:15:21,115.683655
3423,1753805836.811292,2025-07-29 18:17:16,370,1753805721.069135,2025-07-29 18:15:21,115.742157
3424,1753805836.867334,2025-07-29 18:17:16,370,1753805721.069135,2025-07-29 18:15:21,115.798199
3425,1753805836.912239,2025-07-29 18:17:16,370,1753805721.069135,2025-07-29 18:15:21,115.843104
3426,1753805836.962671,2025-07-29 18:17:16,370,1753805721.069135,2025-07-29 18:15:21,115.893536
3427,1753805837.006413,2025-07-29 18:17:17,370,1753805721.069135,2025-07-29 18:15:21,115.937278
3428,1753805837.065493,2025-07-29 18:17:17,370,1753805721.069135,2025-07-29 18:15:21,115.996358
3429,1753805837.109522,2025-07-29 18:17:17,370,1753805721.069135,2025-07-29 18:15:21,116.040387
3430,1753805837.160466,2025-07-29 18:17:17,370,1753805721.069135,2025-07-29 18:15:21,116.091331
3431,1753805837.216531,2025-07-29 18:17:17,370,1753805721.069135,2025-07-29 18:15:21,116.147396
3432,1753805837.260358,2025-07-29 18:17:17,370,1753805721.069135,2025-07-29 18:15:21,116.191223
3433,1753805837.313405,2025-07-29 18:17:17,370,1753805721.069135,2025-07-29 18:15:21,116.24427
3434,1753805837.360351,2025-07-29 18:17:17,370,1753805721.069135,2025-07-29 18:15:21,116.291216
3435,1753805837.416224,2025-07-29 18:17:17,370,1753805721.069135,2025-07-29 18:15:21,116.347089
3436,1753805837.46356,2025-07-29 18:17:17,370,1753805721.069135,2025-07-29 18:15:21,116.394425
3437,1753805837.505614,2025-07-29 18:17:17,370,1753805721.069135,2025-07-29 18:15:21,116.436479
3438,1753805837.559048,2025-07-29 18:17:17,370,1753805721.069135,2025-07-29 18:15:21,116.489913
3439,1753805837.612502,2025-07-29 18:17:17,370,1753805721.069135,2025-07-29 18:15:21,116.543367
3440,1753805837.658052,2025-07-29 18:17:17,370,1753805721.069135,2025-07-29 18:15:21,116.588917
3441,1753805837.715388,2025-07-29 18:17:17,370,1753805721.069135,2025-07-29 18:15:21,116.646253
3442,1753805837.761167,2025-07-29 18:17:17,370,1753805721.069135,2025-07-29 18:15:21,116.692032
3443,1753805837.820015,2025-07-29 18:17:17,370,1753805721.069135,2025-07-29 18:15:21,116.75088
3444,1753805837.868295,2025-07-29 18:17:17,370,1753805721.069135,2025-07-29 18:15:21,116.79916
3445,1753805837.913264,2025-07-29 18:17:17,370,1753805721.069135,2025-07-29 18:15:21,116.844129
3446,1753805837.979919,2025-07-29 18:17:17,370,1753805721.069135,2025-07-29 18:15:21,116.910784
3447,1753805838.024316,2025-07-29 18:17:18,370,1753805721.069135,2025-07-29 18:15:21,116.955181
3448,1753805838.081588,2025-07-29 18:17:18,370,1753805721.069135,2025-07-29 18:15:21,117.012453
3449,1753805838.114369,2025-07-29 18:17:18,370,1753805721.069135,2025-07-29 18:15:21,117.045234
3450,1753805838.164051,2025-07-29 18:17:18,370,1753805721.069135,2025-07-29 18:15:21,117.094916
3451,1753805838.213082,2025-07-29 18:17:18,370,1753805721.069135,2025-07-29 18:15:21,117.143947
3452,1753805838.260205,2025-07-29 18:17:18,370,1753805721.069135,2025-07-29 18:15:21,117.19107
3453,1753805838.318267,2025-07-29 18:17:18,370,1753805721.069135,2025-07-29 18:15:21,117.249132
3454,1753805838.366659,2025-07-29 18:17:18,370,1753805721.069135,2025-07-29 18:15:21,117.297524
3455,1753805838.409265,2025-07-29 18:17:18,370,1753805721.069135,2025-07-29 18:15:21,117.34013
3456,1753805838.45382,2025-07-29 18:17:18,370,1753805721.069135,2025-07-29 18:15:21,117.384685
3457,1753805838.511564,2025-07-29 18:17:18,370,1753805721.069135,2025-07-29 18:15:21,117.442429
3458,1753805838.568349,2025-07-29 18:17:18,370,1753805721.069135,2025-07-29 18:15:21,117.499214
3459,1753805838.624352,2025-07-29 18:17:18,370,1753805721.069135,2025-07-29 18:15:21,117.555217
3460,1753805838.678688,2025-07-29 18:17:18,370,1753805721.069135,2025-07-29 18:15:21,117.609553
3461,1753805838.717724,2025-07-29 18:17:18,370,1753805721.069135,2025-07-29 18:15:21,117.648589
3462,1753805838.764203,2025-07-29 18:17:18,370,1753805721.069135,2025-07-29 18:15:21,117.695068
3463,1753805838.808013,2025-07-29 18:17:18,370,1753805721.069135,2025-07-29 18:15:21,117.738878
3464,1753805838.868493,2025-07-29 18:17:18,370,1753805721.069135,2025-07-29 18:15:21,117.799358
3465,1753805838.914446,2025-07-29 18:17:18,370,1753805721.069135,2025-07-29 18:15:21,117.845311
3466,1753805838.956475,2025-07-29 18:17:18,370,1753805721.069135,2025-07-29 18:15:21,117.88734
3467,1753805839.015812,2025-07-29 18:17:19,370,1753805721.069135,2025-07-29 18:15:21,117.946677
3468,1753805839.061198,2025-07-29 18:17:19,370,1753805721.069135,2025-07-29 18:15:21,117.992063
3469,1753805839.121913,2025-07-29 18:17:19,370,1753805721.069135,2025-07-29 18:15:21,118.052778
3470,1753805839.165651,2025-07-29 18:17:19,370,1753805721.069135,2025-07-29 18:15:21,118.096516
3471,1753805839.215514,2025-07-29 18:17:19,370,1753805721.069135,2025-07-29 18:15:21,118.146379
3472,1753805839.261791,2025-07-29 18:17:19,370,1753805721.069135,2025-07-29 18:15:21,118.192656
3473,1753805839.3165,2025-07-29 18:17:19,370,1753805721.069135,2025-07-29 18:15:21,118.247365
3474,1753805839.362749,2025-07-29 18:17:19,370,1753805721.069135,2025-07-29 18:15:21,118.293614
3475,1753805839.415286,2025-07-29 18:17:19,370,1753805721.069135,2025-07-29 18:15:21,118.346151
3476,1753805839.462233,2025-07-29 18:17:19,370,1753805721.069135,2025-07-29 18:15:21,118.393098
3477,1753805839.507095,2025-07-29 18:17:19,370,1753805721.069135,2025-07-29 18:15:21,118.43796
3478,1753805839.562907,2025-07-29 18:17:19,370,1753805721.069135,2025-07-29 18:15:21,118.493772
3479,1753805839.607192,2025-07-29 18:17:19,370,1753805721.069135,2025-07-29 18:15:21,118.538057
3480,1753805839.661882,2025-07-29 18:17:19,370,1753805721.069135,2025-07-29 18:15:21,118.592747
3481,1753805839.711256,2025-07-29 18:17:19,370,1753805721.069135,2025-07-29 18:15:21,118.642121
3482,1753805839.765883,2025-07-29 18:17:19,370,1753805721.069135,2025-07-29 18:15:21,118.696748
3483,1753805839.813474,2025-07-29 18:17:19,370,1753805721.069135,2025-07-29 18:15:21,118.744339
3484,1753805839.859577,2025-07-29 18:17:19,370,1753805721.069135,2025-07-29 18:15:21,118.790442
3485,1753805839.912708,2025-07-29 18:17:19,370,1753805721.069135,2025-07-29 18:15:21,118.843573
3486,1753805839.962632,2025-07-29 18:17:19,370,1753805721.069135,2025-07-29 18:15:21,118.893497
3487,1753805840.009593,2025-07-29 18:17:20,370,1753805721.069135,2025-07-29 18:15:21,118.940458
3488,1753805840.077447,2025-07-29 18:17:20,370,1753805721.069135,2025-07-29 18:15:21,119.008312
3489,1753805840.114962,2025-07-29 18:17:20,370,1753805721.069135,2025-07-29 18:15:21,119.045827
3490,1753805840.165037,2025-07-29 18:17:20,370,1753805721.069135,2025-07-29 18:15:21,119.095902
3491,1753805840.211185,2025-07-29 18:17:20,370,1753805721.069135,2025-07-29 18:15:21,119.14205
3492,1753805840.265177,2025-07-29 18:17:20,370,1753805721.069135,2025-07-29 18:15:21,119.196042
3493,1753805840.308976,2025-07-29 18:17:20,370,1753805721.069135,2025-07-29 18:15:21,119.239841
3494,1753805840.361337,2025-07-29 18:17:20,370,1753805721.069135,2025-07-29 18:15:21,119.292202
3495,1753805840.41548,2025-07-29 18:17:20,370,1753805721.069135,2025-07-29 18:15:21,119.346345
3496,1753805840.461114,2025-07-29 18:17:20,370,1753805721.069135,2025-07-29 18:15:21,119.391979
3497,1753805840.513383,2025-07-29 18:17:20,370,1753805721.069135,2025-07-29 18:15:21,119.444248
3498,1753805840.571602,2025-07-29 18:17:20,370,1753805721.069135,2025-07-29 18:15:21,119.502467
3499,1753805840.616267,2025-07-29 18:17:20,370,1753805721.069135,2025-07-29 18:15:21,119.547132
3500,1753805840.665154,2025-07-29 18:17:20,370,1753805721.069135,2025-07-29 18:15:21,119.596019
3501,1753805840.711767,2025-07-29 18:17:20,370,1753805721.069135,2025-07-29 18:15:21,119.642632
3502,1753805840.761708,2025-07-29 18:17:20,370,1753805721.069135,2025-07-29 18:15:21,119.692573
3503,1753805840.812282,2025-07-29 18:17:20,370,1753805721.069135,2025-07-29 18:15:21,119.743147
3504,1753805840.86374,2025-07-29 18:17:20,370,1753805721.069135,2025-07-29 18:15:21,119.794605
3505,1753805840.913541,2025-07-29 18:17:20,370,1753805721.069135,2025-07-29 18:15:21,119.844406
3506,1753805840.954637,2025-07-29 18:17:20,370,1753805721.069135,2025-07-29 18:15:21,119.885502
3507,1753805841.012167,2025-07-29 18:17:21,370,1753805721.069135,2025-07-29 18:15:21,119.943032
3508,1753805841.057226,2025-07-29 18:17:21,370,1753805721.069135,2025-07-29 18:15:21,119.988091
3509,1753805841.111386,2025-07-29 18:17:21,370,1753805721.069135,2025-07-29 18:15:21,120.042251
3510,1753805841.157313,2025-07-29 18:17:21,370,1753805721.069135,2025-07-29 18:15:21,120.088178
3511,1753805841.211001,2025-07-29 18:17:21,370,1753805721.069135,2025-07-29 18:15:21,120.141866
3512,1753805841.258977,2025-07-29 18:17:21,370,1753805721.069135,2025-07-29 18:15:21,120.189842
3513,1753805841.304077,2025-07-29 18:17:21,370,1753805721.069135,2025-07-29 18:15:21,120.234942
3514,1753805841.356186,2025-07-29 18:17:21,370,1753805721.069135,2025-07-29 18:15:21,120.287051
3515,1753805841.403316,2025-07-29 18:17:21,370,1753805721.069135,2025-07-29 18:15:21,120.334181
3516,1753805841.463273,2025-07-29 18:17:21,370,1753805721.069135,2025-07-29 18:15:21,120.394138
3517,1753805841.505466,2025-07-29 18:17:21,370,1753805721.069135,2025-07-29 18:15:21,120.436331
3518,1753805841.554372,2025-07-29 18:17:21,370,1753805721.069135,2025-07-29 18:15:21,120.485237
3519,1753805841.60919,2025-07-29 18:17:21,370,1753805721.069135,2025-07-29 18:15:21,120.540055
3520,1753805841.658576,2025-07-29 18:17:21,370,1753805721.069135,2025-07-29 18:15:21,120.589441
3521,1753805841.712978,2025-07-29 18:17:21,370,1753805721.069135,2025-07-29 18:15:21,120.643843
3522,1753805841.758634,2025-07-29 18:17:21,370,1753805721.069135,2025-07-29 18:15:21,120.689499
3523,1753805841.810818,2025-07-29 18:17:21,370,1753805721.069135,2025-07-29 18:15:21,120.741683
3524,1753805841.861533,2025-07-29 18:17:21,370,1753805721.069135,2025-07-29 18:15:21,120.792398
3525,1753805841.912337,2025-07-29 18:17:21,370,1753805721.069135,2025-07-29 18:15:21,120.843202
3526,1753805841.96261,2025-07-29 18:17:21,370,1753805721.069135,2025-07-29 18:15:21,120.893475
3527,1753805842.012998,2025-07-29 18:17:22,370,1753805721.069135,2025-07-29 18:15:21,120.943863
3528,1753805842.06551,2025-07-29 18:17:22,370,1753805721.069135,2025-07-29 18:15:21,120.996375
3529,1753805842.111654,2025-07-29 18:17:22,370,1753805721.069135,2025-07-29 18:15:21,121.042519
3530,1753805842.164319,2025-07-29 18:17:22,370,1753805721.069135,2025-07-29 18:15:21,121.095184
3531,1753805842.209651,2025-07-29 18:17:22,370,1753805721.069135,2025-07-29 18:15:21,121.140516
3532,1753805842.262765,2025-07-29 18:17:22,370,1753805721.069135,2025-07-29 18:15:21,121.19363
3533,1753805842.319803,2025-07-29 18:17:22,370,1753805721.069135,2025-07-29 18:15:21,121.250668
3534,1753805842.361237,2025-07-29 18:17:22,370,1753805721.069135,2025-07-29 18:15:21,121.292102
3535,1753805842.410621,2025-07-29 18:17:22,370,1753805721.069135,2025-07-29 18:15:21,121.341486
3536,1753805842.475587,2025-07-29 18:17:22,370,1753805721.069135,2025-07-29 18:15:21,121.406452
3537,1753805842.516257,2025-07-29 18:17:22,370,1753805721.069135,2025-07-29 18:15:21,121.447122
3538,1753805842.558371,2025-07-29 18:17:22,370,1753805721.069135,2025-07-29 18:15:21,121.489236
3539,1753805842.608993,2025-07-29 18:17:22,370,1753805721.069135,2025-07-29 18:15:21,121.539858
3540,1753805842.66218,2025-07-29 18:17:22,370,1753805721.069135,2025-07-29 18:15:21,121.593045
3541,1753805842.712909,2025-07-29 18:17:22,370,1753805721.069135,2025-07-29 18:15:21,121.643774
3542,1753805842.779377,2025-07-29 18:17:22,370,1753805721.069135,2025-07-29 18:15:21,121.710242
3543,1753805842.818769,2025-07-29 18:17:22,370,1753805721.069135,2025-07-29 18:15:21,121.749634
3544,1753805842.858835,2025-07-29 18:17:22,370,1753805721.069135,2025-07-29 18:15:21,121.7897
3545,1753805842.912141,2025-07-29 18:17:22,370,1753805721.069135,2025-07-29 18:15:21,121.843006
3546,1753805842.958451,2025-07-29 18:17:22,370,1753805721.069135,2025-07-29 18:15:21,121.889316
3547,1753805843.004971,2025-07-29 18:17:23,370,1753805721.069135,2025-07-29 18:15:21,121.935836
3548,1753805843.05679,2025-07-29 18:17:23,370,1753805721.069135,2025-07-29 18:15:21,121.987655
3549,1753805843.111837,2025-07-29 18:17:23,370,1753805721.069135,2025-07-29 18:15:21,122.042702
3550,1753805843.161915,2025-07-29 18:17:23,370,1753805721.069135,2025-07-29 18:15:21,122.09278
3551,1753805843.221844,2025-07-29 18:17:23,370,1753805721.069135,2025-07-29 18:15:21,122.152709
3552,1753805843.270999,2025-07-29 18:17:23,370,1753805721.069135,2025-07-29 18:15:21,122.201864
3553,1753805843.316224,2025-07-29 18:17:23,370,1753805721.069135,2025-07-29 18:15:21,122.247089
3554,1753805843.3648,2025-07-29 18:17:23,370,1753805721.069135,2025-07-29 18:15:21,122.295665
3555,1753805843.41619,2025-07-29 18:17:23,370,1753805721.069135,2025-07-29 18:15:21,122.347055
3556,1753805843.468334,2025-07-29 18:17:23,370,1753805721.069135,2025-07-29 18:15:21,122.399199
3557,1753805843.519386,2025-07-29 18:17:23,370,1753805721.069135,2025-07-29 18:15:21,122.450251
3558,1753805843.56221,2025-07-29 18:17:23,370,1753805721.069135,2025-07-29 18:15:21,122.493075
3559,1753805843.609787,2025-07-29 18:17:23,370,1753805721.069135,2025-07-29 18:15:21,122.540652
3560,1753805843.66698,2025-07-29 18:17:23,370,1753805721.069135,2025-07-29 18:15:21,122.597845
3561,1753805843.70825,2025-07-29 18:17:23,370,1753805721.069135,2025-07-29 18:15:21,122.639115
3562,1753805843.764898,2025-07-29 18:17:23,370,1753805721.069135,2025-07-29 18:15:21,122.695763
3563,1753805843.810477,2025-07-29 18:17:23,370,1753805721.069135,2025-07-29 18:15:21,122.741342
3564,1753805843.860296,2025-07-29 18:17:23,370,1753805721.069135,2025-07-29 18:15:21,122.791161
3565,1753805843.90723,2025-07-29 18:17:23,370,1753805721.069135,2025-07-29 18:15:21,122.838095
3566,1753805843.962254,2025-07-29 18:17:23,370,1753805721.069135,2025-07-29 18:15:21,122.893119
3567,1753805844.006737,2025-07-29 18:17:24,370,1753805721.069135,2025-07-29 18:15:21,122.937602
